idx,filename,abs_path,class_id,class_name,split,common_name
2065,image_02065.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02065.jpg,80,class_080,test,anthurium
2066,image_02066.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02066.jpg,80,class_080,val,anthurium
2067,image_02067.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02067.jpg,80,class_080,test,anthurium
2068,image_02068.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02068.jpg,80,class_080,test,anthurium
2069,image_02069.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02069.jpg,75,class_075,test,thorn apple
2070,image_02070.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02070.jpg,75,class_075,test,thorn apple
2071,image_02071.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02071.jpg,75,class_075,test,thorn apple
2072,image_02072.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02072.jpg,75,class_075,test,thorn apple
2073,image_02073.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02073.jpg,75,class_075,test,thorn apple
2074,image_02074.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02074.jpg,75,class_075,test,thorn apple
2075,image_02075.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02075.jpg,75,class_075,train,thorn apple
2076,image_02076.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02076.jpg,75,class_075,test,thorn apple
2077,image_02077.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02077.jpg,75,class_075,test,thorn apple
2078,image_02078.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02078.jpg,75,class_075,test,thorn apple
2079,image_02079.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02079.jpg,75,class_075,test,thorn apple
2080,image_02080.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02080.jpg,75,class_075,train,thorn apple
2081,image_02081.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02081.jpg,75,class_075,train,thorn apple
2082,image_02082.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02082.jpg,75,class_075,test,thorn apple
2083,image_02083.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02083.jpg,75,class_075,test,thorn apple
2084,image_02084.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02084.jpg,75,class_075,test,thorn apple
2085,image_02085.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02085.jpg,75,class_075,test,thorn apple
2086,image_02086.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02086.jpg,75,class_075,test,thorn apple
2087,image_02087.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02087.jpg,75,class_075,train,thorn apple
2088,image_02088.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02088.jpg,75,class_075,test,thorn apple
2089,image_02089.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02089.jpg,75,class_075,test,thorn apple
2090,image_02090.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02090.jpg,75,class_075,test,thorn apple
2091,image_02091.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02091.jpg,75,class_075,test,thorn apple
2092,image_02092.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02092.jpg,75,class_075,test,thorn apple
2093,image_02093.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02093.jpg,75,class_075,test,thorn apple
2094,image_02094.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02094.jpg,75,class_075,test,thorn apple
2095,image_02095.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02095.jpg,75,class_075,val,thorn apple
2096,image_02096.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02096.jpg,75,class_075,test,thorn apple
2097,image_02097.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02097.jpg,75,class_075,test,thorn apple
2098,image_02098.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02098.jpg,75,class_075,val,thorn apple
2099,image_02099.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02099.jpg,75,class_075,test,thorn apple
2100,image_02100.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02100.jpg,75,class_075,test,thorn apple
2101,image_02101.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02101.jpg,75,class_075,test,thorn apple
2102,image_02102.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02102.jpg,75,class_075,test,thorn apple
2103,image_02103.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02103.jpg,75,class_075,test,thorn apple
2104,image_02104.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02104.jpg,75,class_075,test,thorn apple
2105,image_02105.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02105.jpg,75,class_075,test,thorn apple
2106,image_02106.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02106.jpg,75,class_075,test,thorn apple
2107,image_02107.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02107.jpg,75,class_075,test,thorn apple
2108,image_02108.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02108.jpg,75,class_075,test,thorn apple
2109,image_02109.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02109.jpg,75,class_075,test,thorn apple
2110,image_02110.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02110.jpg,75,class_075,val,thorn apple
2111,image_02111.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02111.jpg,75,class_075,test,thorn apple
2112,image_02112.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02112.jpg,75,class_075,test,thorn apple
2113,image_02113.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02113.jpg,75,class_075,test,thorn apple
2114,image_02114.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02114.jpg,75,class_075,test,thorn apple
2115,image_02115.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02115.jpg,75,class_075,test,thorn apple
2116,image_02116.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02116.jpg,75,class_075,test,thorn apple
2117,image_02117.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02117.jpg,75,class_075,test,thorn apple
2118,image_02118.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02118.jpg,75,class_075,test,thorn apple
2119,image_02119.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02119.jpg,75,class_075,test,thorn apple
2120,image_02120.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02120.jpg,75,class_075,test,thorn apple
2121,image_02121.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02121.jpg,75,class_075,test,thorn apple
2122,image_02122.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02122.jpg,75,class_075,test,thorn apple
2123,image_02123.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02123.jpg,75,class_075,test,thorn apple
2124,image_02124.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02124.jpg,75,class_075,test,thorn apple
2125,image_02125.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02125.jpg,75,class_075,train,thorn apple
2126,image_02126.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02126.jpg,75,class_075,test,thorn apple
2127,image_02127.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02127.jpg,75,class_075,test,thorn apple
2128,image_02128.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02128.jpg,75,class_075,test,thorn apple
2129,image_02129.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02129.jpg,75,class_075,test,thorn apple
2130,image_02130.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02130.jpg,75,class_075,test,thorn apple
2131,image_02131.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02131.jpg,75,class_075,test,thorn apple
2132,image_02132.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02132.jpg,75,class_075,test,thorn apple
2133,image_02133.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02133.jpg,75,class_075,test,thorn apple
2134,image_02134.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02134.jpg,75,class_075,test,thorn apple
2135,image_02135.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02135.jpg,75,class_075,test,thorn apple
2136,image_02136.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02136.jpg,75,class_075,test,thorn apple
2137,image_02137.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02137.jpg,75,class_075,test,thorn apple
2138,image_02138.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02138.jpg,75,class_075,test,thorn apple
2139,image_02139.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02139.jpg,75,class_075,test,thorn apple
2140,image_02140.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02140.jpg,75,class_075,test,thorn apple
2141,image_02141.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02141.jpg,75,class_075,test,thorn apple
2142,image_02142.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02142.jpg,75,class_075,test,thorn apple
2143,image_02143.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02143.jpg,75,class_075,test,thorn apple
2144,image_02144.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02144.jpg,75,class_075,val,thorn apple
2145,image_02145.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02145.jpg,75,class_075,test,thorn apple
2146,image_02146.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02146.jpg,75,class_075,train,thorn apple
2147,image_02147.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02147.jpg,75,class_075,test,thorn apple
2148,image_02148.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02148.jpg,75,class_075,test,thorn apple
2149,image_02149.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02149.jpg,75,class_075,test,thorn apple
2150,image_02150.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02150.jpg,75,class_075,test,thorn apple
2151,image_02151.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02151.jpg,75,class_075,test,thorn apple
2152,image_02152.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02152.jpg,75,class_075,test,thorn apple
2153,image_02153.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02153.jpg,75,class_075,test,thorn apple
2154,image_02154.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02154.jpg,75,class_075,test,thorn apple
2155,image_02155.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02155.jpg,75,class_075,test,thorn apple
2156,image_02156.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02156.jpg,75,class_075,test,thorn apple
2157,image_02157.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02157.jpg,75,class_075,test,thorn apple
2158,image_02158.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02158.jpg,75,class_075,val,thorn apple
2159,image_02159.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02159.jpg,75,class_075,val,thorn apple
2160,image_02160.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02160.jpg,75,class_075,val,thorn apple
2161,image_02161.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02161.jpg,75,class_075,test,thorn apple
2162,image_02162.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02162.jpg,75,class_075,test,thorn apple
2163,image_02163.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02163.jpg,75,class_075,val,thorn apple
2164,image_02164.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02164.jpg,75,class_075,test,thorn apple
2165,image_02165.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02165.jpg,75,class_075,test,thorn apple
2166,image_02166.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02166.jpg,75,class_075,train,thorn apple
2167,image_02167.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02167.jpg,75,class_075,test,thorn apple
2168,image_02168.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02168.jpg,75,class_075,test,thorn apple
2169,image_02169.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02169.jpg,75,class_075,test,thorn apple
2170,image_02170.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02170.jpg,75,class_075,test,thorn apple
2171,image_02171.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02171.jpg,75,class_075,test,thorn apple
2172,image_02172.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02172.jpg,75,class_075,test,thorn apple
2173,image_02173.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02173.jpg,75,class_075,test,thorn apple
2174,image_02174.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02174.jpg,75,class_075,test,thorn apple
2175,image_02175.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02175.jpg,75,class_075,test,thorn apple
2176,image_02176.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02176.jpg,75,class_075,test,thorn apple
2177,image_02177.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02177.jpg,75,class_075,test,thorn apple
2178,image_02178.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02178.jpg,75,class_075,test,thorn apple
2179,image_02179.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02179.jpg,75,class_075,val,thorn apple
2180,image_02180.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02180.jpg,75,class_075,test,thorn apple
2181,image_02181.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02181.jpg,75,class_075,test,thorn apple
2182,image_02182.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02182.jpg,75,class_075,train,thorn apple
2183,image_02183.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02183.jpg,75,class_075,train,thorn apple
2184,image_02184.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02184.jpg,75,class_075,train,thorn apple
2185,image_02185.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02185.jpg,75,class_075,val,thorn apple
2186,image_02186.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02186.jpg,75,class_075,test,thorn apple
2187,image_02187.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02187.jpg,75,class_075,test,thorn apple
2188,image_02188.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02188.jpg,75,class_075,test,thorn apple
2189,image_02189.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02189.jpg,41,class_041,test,barbeton daisy
2190,image_02190.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02190.jpg,41,class_041,test,barbeton daisy
2191,image_02191.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02191.jpg,41,class_041,train,barbeton daisy
2192,image_02192.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02192.jpg,41,class_041,test,barbeton daisy
2193,image_02193.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02193.jpg,41,class_041,test,barbeton daisy
2194,image_02194.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02194.jpg,41,class_041,test,barbeton daisy
2195,image_02195.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02195.jpg,41,class_041,test,barbeton daisy
2196,image_02196.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02196.jpg,41,class_041,test,barbeton daisy
2197,image_02197.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02197.jpg,41,class_041,train,barbeton daisy
2198,image_02198.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02198.jpg,41,class_041,test,barbeton daisy
2199,image_02199.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02199.jpg,41,class_041,test,barbeton daisy
2200,image_02200.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02200.jpg,41,class_041,test,barbeton daisy
2201,image_02201.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02201.jpg,41,class_041,val,barbeton daisy
2202,image_02202.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02202.jpg,41,class_041,test,barbeton daisy
2203,image_02203.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02203.jpg,41,class_041,test,barbeton daisy
2204,image_02204.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02204.jpg,41,class_041,val,barbeton daisy
2205,image_02205.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02205.jpg,41,class_041,train,barbeton daisy
2206,image_02206.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02206.jpg,41,class_041,test,barbeton daisy
2207,image_02207.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02207.jpg,41,class_041,test,barbeton daisy
2208,image_02208.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02208.jpg,41,class_041,test,barbeton daisy
2209,image_02209.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02209.jpg,41,class_041,train,barbeton daisy
2210,image_02210.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02210.jpg,41,class_041,test,barbeton daisy
2211,image_02211.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02211.jpg,41,class_041,val,barbeton daisy
2212,image_02212.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02212.jpg,41,class_041,test,barbeton daisy
2213,image_02213.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02213.jpg,41,class_041,test,barbeton daisy
2214,image_02214.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02214.jpg,41,class_041,test,barbeton daisy
2215,image_02215.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02215.jpg,41,class_041,val,barbeton daisy
2216,image_02216.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_02216.jpg,41,class_041,test,barbeton daisy
